instance_name,Algorithm,n_items_types,Bin_Length,Bin_Width,Total_Value,Num_Placed_Pieces,execution_time_s,peak_memory_mb
bazaar-150-3.txt,GRASP,150,150,150,161248,108,140.39774690000922,55.75
bazaar-150-3.txt,EDA,150,150,150,271923,71,56.01434939997853,56.80078125
bazaar-150-4.txt,GRASP,150,150,150,160573,92,129.98869790000026,55.75
bazaar-150-4.txt,EDA,150,150,150,264389,77,54.62665570000536,56.5625
bazaar-150-5.txt,GRASP,150,150,150,151990,93,130.38942260001204,55.75
bazaar-150-5.txt,EDA,150,150,150,273970,73,53.71889220000594,56.80078125
bazaar-150-6.txt,GRASP,150,150,150,175032,92,140.13488560001133,55.75
bazaar-150-6.txt,EDA,150,150,150,262323,86,61.483644599997206,56.80078125
bazaar-150-7.txt,GRASP,150,150,150,150864,102,143.81417160001,55.75
bazaar-150-7.txt,EDA,150,150,150,285815,62,63.22027730001719,56.80078125
bazaar-150-8.txt,GRASP,150,150,150,152264,108,142.83486930001527,55.81640625
bazaar-150-8.txt,EDA,150,150,150,254750,92,80.02872699999716,56.8671875
bazaar-150-9.txt,GRASP,150,150,150,169430,90,125.25561130000278,55.8046875
bazaar-150-9.txt,EDA,150,150,150,281034,78,53.19042319999426,56.859375
bazaar-160-1.txt,GRASP,160,160,160,176928,112,158.8241978000151,55.8046875
bazaar-160-1.txt,EDA,160,160,160,319530,57,62.77599900000496,56.9375
bazaar-160-10.txt,GRASP,160,160,160,183325,108,170.4907802999951,55.8828125
bazaar-160-10.txt,EDA,160,160,160,316940,76,72.71880539998529,57.0625
bazaar-160-11.txt,GRASP,160,160,160,196575,94,163.4913760999916,56.0078125
bazaar-160-11.txt,EDA,160,160,160,299972,61,49.74561650000396,57.0625
bazaar-160-12.txt,GRASP,160,160,160,171084,95,161.61958579998463,56.0078125
bazaar-160-12.txt,EDA,160,160,160,301378,71,91.20966439999756,57.0625
bazaar-160-13.txt,GRASP,160,160,160,178719,91,186.02534180000657,56.0078125
bazaar-160-13.txt,EDA,160,160,160,316049,97,46.95732629997656,57.0625
bazaar-160-14.txt,GRASP,160,160,160,185792,116,205.55701669998234,55.96484375
bazaar-160-14.txt,EDA,160,160,160,297982,96,88.24741779998294,57.08203125
bazaar-160-15.txt,GRASP,160,160,160,173685,104,167.3043694999942,56.01953125
bazaar-160-15.txt,EDA,160,160,160,293114,75,67.01389609999023,57.07421875
bazaar-160-16.txt,GRASP,160,160,160,170757,118,190.42546140000923,55.95703125
bazaar-160-16.txt,EDA,160,160,160,319394,59,65.73008700000355,57.01171875
bazaar-160-17.txt,GRASP,160,160,160,182347,92,207.34480710001662,55.890625
bazaar-160-17.txt,EDA,160,160,160,287934,86,58.47655260001193,56.9453125
bazaar-160-18.txt,GRASP,160,160,160,176362,107,195.2127583999827,55.8984375
bazaar-160-18.txt,EDA,160,160,160,305433,81,80.11749549998785,56.953125
bazaar-160-19.txt,GRASP,160,160,160,176447,101,198.66385000001173,55.90234375
bazaar-160-19.txt,EDA,160,160,160,318717,60,64.93283760000486,57.0078125
bazaar-160-2.txt,GRASP,160,160,160,188205,114,168.36276530000032,55.953125
bazaar-160-2.txt,EDA,160,160,160,314165,63,65.34879239997827,57.0078125
bazaar-160-20.txt,GRASP,160,160,160,178711,93,168.06402590000653,55.94140625
bazaar-160-20.txt,EDA,160,160,160,319385,66,70.4667453999864,56.99609375
bazaar-160-21.txt,GRASP,160,160,160,185382,92,182.3769627000147,50.1640625
bazaar-160-21.txt,EDA,160,160,160,337710,73,71.08271450002212,51.21875
bazaar-160-22.txt,GRASP,160,160,160,192829,91,177.4556462999899,50.12109375
bazaar-160-22.txt,EDA,160,160,160,322870,79,55.19318820000626,51.17578125
bazaar-160-23.txt,GRASP,160,160,160,166862,95,148.39601860000403,50.12109375
bazaar-160-23.txt,EDA,160,160,160,335828,71,57.20304050002596,51.17578125
bazaar-160-24.txt,GRASP,160,160,160,196016,112,177.12166330000036,50.01171875
bazaar-160-24.txt,EDA,160,160,160,313126,55,62.54412769997725,51.06640625
bazaar-160-25.txt,GRASP,160,160,160,183533,106,165.23697349999566,50.0390625
bazaar-160-25.txt,EDA,160,160,160,301635,68,49.682101200014586,51.109375
bazaar-160-3.txt,GRASP,160,160,160,194687,109,159.87367749999976,50.0546875
bazaar-160-3.txt,EDA,160,160,160,307202,90,78.75389820002601,51.1484375
bazaar-160-4.txt,GRASP,160,160,160,179876,103,161.67278049999732,50.09375
bazaar-160-4.txt,EDA,160,160,160,293081,60,67.62577549999696,51.16015625
bazaar-160-5.txt,GRASP,160,160,160,185851,86,164.79296439999598,50.140625
bazaar-160-5.txt,EDA,160,160,160,314486,68,72.12283589999424,51.140625
bazaar-160-6.txt,GRASP,160,160,160,165969,92,189.16955569997663,50.07421875
bazaar-160-6.txt,EDA,160,160,160,305535,88,94.80371880001621,51.15625
bazaar-160-7.txt,GRASP,160,160,160,176645,108,207.15565850000712,50.1875
bazaar-160-7.txt,EDA,160,160,160,323991,61,70.98284149999381,51.23828125
bazaar-160-8.txt,GRASP,160,160,160,180893,115,208.11898010000004,50.1875
bazaar-160-8.txt,EDA,160,160,160,292265,63,86.11170589999529,51.2421875
bazaar-160-9.txt,GRASP,160,160,160,189966,94,251.46178699997836,50.078125
bazaar-160-9.txt,EDA,160,160,160,303051,64,77.77148160000797,51.1328125
bazaar-170-1.txt,GRASP,170,170,170,177927,106,285.9342650999897,50.0625
bazaar-170-1.txt,EDA,170,170,170,366349,101,139.41996470000595,51.54296875
bazaar-170-10.txt,GRASP,170,170,170,199460,102,314.52643470000476,50.48046875
bazaar-170-10.txt,EDA,170,170,170,372985,97,166.14763789999415,51.35546875
bazaar-170-11.txt,GRASP,170,170,170,187093,109,352.9041788999748,50.4140625
bazaar-170-11.txt,EDA,170,170,170,366301,89,107.57724059998873,51.46875
bazaar-170-12.txt,GRASP,170,170,170,196128,115,239.97159249999095,46.53125
bazaar-170-12.txt,EDA,170,170,170,358152,84,134.24888090000604,47.5859375
bazaar-170-13.txt,GRASP,170,170,170,178664,113,242.70855510002002,46.5390625
bazaar-170-13.txt,EDA,170,170,170,397120,93,98.19141199998558,47.59375
bazaar-170-14.txt,GRASP,170,170,170,174482,121,261.1367676999944,46.5078125
bazaar-170-14.txt,EDA,170,170,170,359453,109,173.44936220001546,47.59765625
bazaar-170-15.txt,GRASP,170,170,170,182930,123,264.5012158000027,46.72265625
bazaar-170-15.txt,EDA,170,170,170,349835,93,172.30291840000427,47.77734375
bazaar-170-16.txt,GRASP,170,170,170,184185,123,273.92129140000907,46.73046875
bazaar-170-16.txt,EDA,170,170,170,365973,102,152.1336218000215,47.5703125
bazaar-170-17.txt,GRASP,170,170,170,194692,106,255.98930080002174,46.6875
bazaar-170-17.txt,EDA,170,170,170,343005,79,169.65009019998251,47.74609375
bazaar-170-18.txt,GRASP,170,170,170,188575,119,295.57254289998673,46.68359375
bazaar-170-18.txt,EDA,170,170,170,368527,110,215.11911390000023,47.57421875
bazaar-170-19.txt,GRASP,170,170,170,187981,118,287.9942425999907,46.7578125
bazaar-170-19.txt,EDA,170,170,170,393053,108,154.80027480001445,47.8125
bazaar-170-2.txt,GRASP,170,170,170,197572,121,287.84700519999024,46.76171875
bazaar-170-2.txt,EDA,170,170,170,369399,91,119.3599222000048,47.81640625
bazaar-170-20.txt,GRASP,170,170,170,179539,110,296.34822949999943,46.76171875
bazaar-170-20.txt,EDA,170,170,170,370781,93,174.65625500000897,47.58984375
bazaar-170-21.txt,GRASP,170,170,170,178486,99,347.1928210000042,46.69921875
bazaar-170-21.txt,EDA,170,170,170,391877,100,242.01916659998824,47.68359375
bazaar-170-22.txt,GRASP,170,170,170,175639,105,366.30741639999906,46.6171875
bazaar-170-22.txt,EDA,170,170,170,364986,81,238.70149099998525,47.671875
bazaar-170-23.txt,GRASP,170,170,170,163019,115,402.73464390001027,46.62109375
bazaar-170-23.txt,EDA,170,170,170,388003,97,154.3570275999955,47.5078125
bazaar-170-24.txt,GRASP,170,170,170,178000,108,377.7035729000054,46.62109375
bazaar-170-24.txt,EDA,170,170,170,373438,71,221.45588710001903,47.6796875
bazaar-170-25.txt,GRASP,170,170,170,191403,109,364.9456718000001,46.625
bazaar-170-25.txt,EDA,170,170,170,374976,90,200.39971189998323,47.6796875
bazaar-170-3.txt,GRASP,170,170,170,191356,134,205.527482400008,46.64453125
bazaar-170-3.txt,EDA,170,170,170,353971,104,155.35738319999655,47.69921875
bazaar-170-4.txt,GRASP,170,170,170,187492,117,191.18118719998165,46.64453125
bazaar-170-4.txt,EDA,170,170,170,381618,93,88.23490109998966,47.4921875
bazaar-170-5.txt,GRASP,170,170,170,182172,105,184.3694727999973,46.65234375
bazaar-170-5.txt,EDA,170,170,170,361536,99,100.23598409999977,47.65234375
bazaar-170-6.txt,GRASP,170,170,170,197247,106,194.22488789999625,46.56640625
bazaar-170-6.txt,EDA,170,170,170,350165,116,117.78188249998493,47.6171875
bazaar-170-7.txt,GRASP,170,170,170,198286,124,207.8307940000086,46.65625
bazaar-170-7.txt,EDA,170,170,170,379153,94,101.92765179998241,47.53125
bazaar-170-8.txt,GRASP,170,170,170,176930,121,189.62101729999995,46.64453125
bazaar-170-8.txt,EDA,170,170,170,375435,99,102.42638320001424,47.69921875
bazaar-170-9.txt,GRASP,170,170,170,214380,114,193.49212390001048,46.64453125
bazaar-170-9.txt,EDA,170,170,170,359387,89,101.32682190000196,47.69921875
bazaar-180-1.txt,GRASP,180,180,180,201599,120,220.12425880000228,46.6875
bazaar-180-1.txt,EDA,180,180,180,390485,87,97.98732210000162,47.86328125
bazaar-180-10.txt,GRASP,180,180,180,212282,115,230.4709281999967,46.94921875
bazaar-180-10.txt,EDA,180,180,180,402926,111,156.28207469999325,48.1953125
bazaar-180-11.txt,GRASP,180,180,180,256883,119,225.68422439999995,47.1484375
bazaar-180-11.txt,EDA,180,180,180,406357,86,103.92690610000864,48.203125
bazaar-180-12.txt,GRASP,180,180,180,229385,117,218.694144899986,47.1171875
bazaar-180-12.txt,EDA,180,180,180,377600,80,106.04169959999854,48.171875
bazaar-180-13.txt,GRASP,180,180,180,200613,114,218.47173190000467,47.1171875
bazaar-180-13.txt,EDA,180,180,180,420323,87,98.21088890000829,48.171875
bazaar-180-14.txt,GRASP,180,180,180,191402,118,230.56735300002038,47.12109375
bazaar-180-14.txt,EDA,180,180,180,482816,86,126.16416370001389,48.17578125
bazaar-180-15.txt,GRASP,180,180,180,212054,125,235.1844146999938,47.12109375
bazaar-180-15.txt,EDA,180,180,180,390646,99,143.57107880001422,46.5234375
bazaar-180-16.txt,GRASP,180,180,180,199976,126,239.14947519998532,44.125
bazaar-180-16.txt,EDA,180,180,180,422631,94,127.6019898999948,45.1796875
bazaar-180-17.txt,GRASP,180,180,180,213597,100,267.62382599999546,44.1328125
bazaar-180-17.txt,EDA,180,180,180,384864,89,128.9494317000208,45.1875
bazaar-180-18.txt,GRASP,180,180,180,219814,114,253.4818377000047,44.1328125
bazaar-180-18.txt,EDA,180,180,180,412705,92,112.7436474999995,45.1875
bazaar-180-19.txt,GRASP,180,180,180,201010,112,277.42015619997983,44.1328125
bazaar-180-19.txt,EDA,180,180,180,395029,89,140.03384619997814,45.0546875
bazaar-180-2.txt,GRASP,180,180,180,214380,131,284.5200567000138,44.12890625
bazaar-180-2.txt,EDA,180,180,180,383822,91,151.95076339997468,45.19921875
bazaar-180-20.txt,GRASP,180,180,180,217836,113,264.609543700004,44.171875
bazaar-180-20.txt,EDA,180,180,180,393917,95,120.09323550001136,45.08984375
bazaar-180-21.txt,GRASP,180,180,180,200599,106,256.9806905000005,44.17578125
bazaar-180-21.txt,EDA,180,180,180,446963,83,118.847685500019,45.23046875
bazaar-180-22.txt,GRASP,180,180,180,205048,111,274.06819339998765,44.17578125
bazaar-180-22.txt,EDA,180,180,180,397673,97,141.05721430000267,45.23046875
bazaar-180-23.txt,GRASP,180,180,180,206658,119,284.07481499999994,44.22265625
bazaar-180-23.txt,EDA,180,180,180,422078,87,139.59091299999272,45.2734375
bazaar-180-24.txt,GRASP,180,180,180,227641,119,284.3411894000019,44.21875
bazaar-180-24.txt,EDA,180,180,180,415677,87,139.36719979997724,45.2734375
bazaar-180-25.txt,GRASP,180,180,180,229345,115,264.5498332999996,44.22265625
bazaar-180-25.txt,EDA,180,180,180,408436,86,145.2210441000061,45.27734375
bazaar-180-3.txt,GRASP,180,180,180,197849,116,282.812296100019,44.2265625
bazaar-180-3.txt,EDA,180,180,180,377171,77,122.51809810000123,45.234375
bazaar-180-4.txt,GRASP,180,180,180,218011,115,276.9251424999966,44.17578125
bazaar-180-4.txt,EDA,180,180,180,403882,91,141.9146056000027,45.234375
bazaar-180-5.txt,GRASP,180,180,180,204672,105,255.46561659997678,44.1796875
bazaar-180-5.txt,EDA,180,180,180,414147,96,145.51101669998025,45.828125
bazaar-180-6.txt,GRASP,180,180,180,188386,106,256.7814246000198,44.7734375
bazaar-180-6.txt,EDA,180,180,180,422354,104,131.91863540001214,45.69921875
bazaar-180-7.txt,GRASP,180,180,180,186002,124,292.7498178000096,44.78515625
bazaar-180-7.txt,EDA,180,180,180,418726,103,190.02421089998097,45.83984375
bazaar-180-8.txt,GRASP,180,180,180,200465,127,287.0324221000192,44.80078125
bazaar-180-8.txt,EDA,180,180,180,395147,93,172.53600120000192,45.7265625
bazaar-180-9.txt,GRASP,180,180,180,215837,108,267.1312658000097,44.80078125
bazaar-180-9.txt,EDA,180,180,180,398632,80,115.73022649998893,45.85546875
bazaar-190-1.txt,GRASP,190,190,190,245165,128,311.2140318000165,44.83203125
bazaar-190-1.txt,EDA,190,190,190,452835,99,173.77991199999815,45.8046875
bazaar-190-10.txt,GRASP,190,190,190,248756,112,321.7039541999984,44.8359375
bazaar-190-10.txt,EDA,190,190,190,460942,85,142.7577273999923,45.890625
bazaar-190-11.txt,GRASP,190,190,190,256389,124,303.13474400000996,44.8359375
bazaar-190-11.txt,EDA,190,190,190,438045,97,143.8726303000003,45.8046875
bazaar-190-12.txt,GRASP,190,190,190,251445,135,334.41039359997376,44.84375
bazaar-190-12.txt,EDA,190,190,190,417478,92,144.0271628999908,45.73046875
bazaar-190-13.txt,GRASP,190,190,190,232507,109,331.1976130999974,43.921875
bazaar-190-13.txt,EDA,190,190,190,459449,94,136.02558480002335,44.9765625
bazaar-190-14.txt,GRASP,190,190,190,228088,117,290.08579710000777,43.85546875
bazaar-190-14.txt,EDA,190,190,190,485769,60,117.66809659998398,44.91015625
bazaar-190-15.txt,GRASP,190,190,190,237725,125,276.5555197999929,43.84375
bazaar-190-15.txt,EDA,190,190,190,473189,94,114.0058466999908,44.63671875
bazaar-190-16.txt,GRASP,190,190,190,251421,133,289.44678709999425,43.62109375
bazaar-190-16.txt,EDA,190,190,190,471395,97,180.72259919997305,44.69140625
bazaar-190-17.txt,GRASP,190,190,190,266688,116,296.8353085999843,43.5234375
bazaar-190-17.txt,EDA,190,190,190,438846,78,98.25009490002412,44.55078125
bazaar-190-18.txt,GRASP,190,190,190,256493,122,299.88975269999355,43.5078125
bazaar-190-18.txt,EDA,190,190,190,450121,97,143.82203290000325,44.5859375
bazaar-190-19.txt,GRASP,190,190,190,231106,123,308.78630869998597,43.53125
bazaar-190-19.txt,EDA,190,190,190,482015,88,146.2599095000187,44.62109375
bazaar-190-2.txt,GRASP,190,190,190,245204,113,299.1586458000238,43.5859375
bazaar-190-2.txt,EDA,190,190,190,427975,91,128.54294680000748,44.640625
bazaar-190-20.txt,GRASP,190,190,190,224602,119,414.7644213999738,43.5703125
bazaar-190-20.txt,EDA,190,190,190,455541,88,266.86001629999373,44.625
bazaar-190-21.txt,GRASP,190,190,190,240015,114,440.3628106000251,43.59375
bazaar-190-21.txt,EDA,190,190,190,473902,105,202.55005209997762,44.5859375
bazaar-190-22.txt,GRASP,190,190,190,252161,105,441.42726780002704,43.6171875
bazaar-190-22.txt,EDA,190,190,190,431237,84,160.51035039999988,44.984375
bazaar-190-23.txt,GRASP,190,190,190,232058,122,442.7969282999984,43.9453125
bazaar-190-23.txt,EDA,190,190,190,455219,85,128.3958016000106,44.94140625
bazaar-190-24.txt,GRASP,190,190,190,249127,123,436.83172509999713,44.86328125
bazaar-190-24.txt,EDA,190,190,190,452805,107,167.245357399981,46.07421875
bazaar-190-25.txt,GRASP,190,190,190,239085,103,283.4604177000001,44.98046875
bazaar-190-25.txt,EDA,190,190,190,455446,84,109.25053309998475,46.01953125
bazaar-190-3.txt,GRASP,190,190,190,222442,126,272.24993569997605,44.06640625
bazaar-190-3.txt,EDA,190,190,190,474813,96,121.58111189998453,45.1328125
bazaar-190-4.txt,GRASP,190,190,190,243766,117,262.5393189000315,44.09375
bazaar-190-4.txt,EDA,190,190,190,448185,94,104.40251559996977,45.15625
bazaar-190-5.txt,GRASP,190,190,190,249598,115,241.94022370001767,44.01953125
bazaar-190-5.txt,EDA,190,190,190,445763,83,90.15347600000678,45.0859375
bazaar-190-6.txt,GRASP,190,190,190,246188,111,253.52376569999615,44.0390625
bazaar-190-6.txt,EDA,190,190,190,442134,94,120.75894239998888,45.08984375
bazaar-190-7.txt,GRASP,190,190,190,228826,132,286.92069430003176,44.08203125
bazaar-190-7.txt,EDA,190,190,190,456906,103,158.68960609997157,45.19140625
bazaar-190-8.txt,GRASP,190,190,190,238619,132,267.76571389997844,43.7890625
bazaar-190-8.txt,EDA,190,190,190,436857,106,115.40901869995287,44.84375
bazaar-190-9.txt,GRASP,190,190,190,248454,120,276.9089223999763,43.76171875
bazaar-190-9.txt,EDA,190,190,190,440437,67,90.34793580003316,44.8359375
bazaar-20-1.txt,GRASP,20,20,20,3373,17,0.9300103000132367,43.79296875
bazaar-20-1.txt,EDA,20,20,20,4962,20,1.7912601999705657,43.796875
bazaar-20-10.txt,GRASP,20,20,20,3976,17,0.8681555999792181,43.796875
bazaar-20-10.txt,EDA,20,20,20,5174,20,1.7748718000366352,43.76953125
bazaar-20-11.txt,GRASP,20,20,20,3883,17,0.8778592000016943,43.76953125
bazaar-20-11.txt,EDA,20,20,20,5147,17,2.2670902999816462,43.76953125
bazaar-20-12.txt,GRASP,20,20,20,3676,19,1.0507070999592543,43.7734375
bazaar-20-12.txt,EDA,20,20,20,4920,17,1.9714184000040404,43.7734375
bazaar-20-13.txt,GRASP,20,20,20,3532,18,0.9899991999845952,43.7734375
bazaar-20-13.txt,EDA,20,20,20,5212,18,1.402560300019104,43.7734375
bazaar-20-14.txt,GRASP,20,20,20,4302,18,0.8728470000205562,43.7734375
bazaar-20-14.txt,EDA,20,20,20,5812,18,2.100464800023474,43.7734375
bazaar-20-15.txt,GRASP,20,20,20,3450,18,0.9961534999893047,43.7734375
bazaar-20-15.txt,EDA,20,20,20,5530,18,1.9225011999951676,43.7734375
bazaar-20-16.txt,GRASP,20,20,20,3931,17,0.8622994999750517,43.7734375
bazaar-20-16.txt,EDA,20,20,20,4796,18,1.8787129999836907,43.7734375
bazaar-20-17.txt,GRASP,20,20,20,3759,17,0.8819405999965966,43.7734375
bazaar-20-17.txt,EDA,20,20,20,5130,23,2.1726722000166774,43.7734375
bazaar-20-18.txt,GRASP,20,20,20,3807,16,0.8108039999497123,43.78125
bazaar-20-18.txt,EDA,20,20,20,5753,19,2.1476236999733374,43.78125
bazaar-20-19.txt,GRASP,20,20,20,3557,17,1.012152400042396,43.78125
bazaar-20-19.txt,EDA,20,20,20,5380,21,1.6673919999739155,43.78125
bazaar-20-2.txt,GRASP,20,20,20,3708,17,1.04490330000408,43.78125
bazaar-20-2.txt,EDA,20,20,20,4986,17,1.6161306999856606,43.78125
bazaar-20-20.txt,GRASP,20,20,20,3640,17,0.865674200002104,43.78125
bazaar-20-20.txt,EDA,20,20,20,5434,18,2.082148000015877,43.78125
bazaar-20-21.txt,GRASP,20,20,20,3664,17,0.8089423000346869,43.78125
bazaar-20-21.txt,EDA,20,20,20,4774,16,2.0921582999872044,43.78125
bazaar-20-22.txt,GRASP,20,20,20,3709,18,0.9214426000253297,43.78125
bazaar-20-22.txt,EDA,20,20,20,5586,21,1.8658623999799602,43.78125
bazaar-20-23.txt,GRASP,20,20,20,3809,16,0.9013762000249699,43.78125
bazaar-20-23.txt,EDA,20,20,20,4923,20,1.6788844999973662,43.78125
bazaar-20-24.txt,GRASP,20,20,20,3713,18,0.9837004000437446,43.78515625
bazaar-20-24.txt,EDA,20,20,20,5356,20,1.6239347999799065,43.78515625
bazaar-20-25.txt,GRASP,20,20,20,3571,16,0.8436053000041284,43.78515625
bazaar-20-25.txt,EDA,20,20,20,5167,18,1.5274265999905765,43.78515625
bazaar-20-3.txt,GRASP,20,20,20,3545,19,1.0786845000111498,43.78515625
bazaar-20-3.txt,EDA,20,20,20,4755,16,1.8828275999985635,43.78515625
bazaar-20-4.txt,GRASP,20,20,20,4001,17,0.8345213999855332,43.7890625
bazaar-20-4.txt,EDA,20,20,20,5860,16,1.7868461000034586,43.7890625
bazaar-20-5.txt,GRASP,20,20,20,3419,18,0.9596454999991693,43.7890625
bazaar-20-5.txt,EDA,20,20,20,5716,23,1.4161954000010155,43.7890625
bazaar-20-6.txt,GRASP,20,20,20,4187,17,0.8109755999757908,43.7890625
bazaar-20-6.txt,EDA,20,20,20,5568,16,1.936395899974741,43.7890625
bazaar-20-7.txt,GRASP,20,20,20,3980,15,0.8060730000142939,43.7890625
bazaar-20-7.txt,EDA,20,20,20,5495,16,1.8443693000008352,43.7890625
bazaar-20-8.txt,GRASP,20,20,20,3661,18,0.9793176999664865,43.7890625
bazaar-20-8.txt,EDA,20,20,20,5470,19,1.6913869000272825,43.7890625
bazaar-20-9.txt,GRASP,20,20,20,4324,19,0.9062489999923855,43.7890625
bazaar-20-9.txt,EDA,20,20,20,5307,24,1.823321100033354,43.7890625
bazaar-200-1.txt,GRASP,200,200,200,230063,137,312.05740119999973,43.8515625
bazaar-200-1.txt,EDA,200,200,200,504799,158,220.0687053000438,45.4765625
bazaar-200-10.txt,GRASP,200,200,200,267060,133,331.6718271999853,44.453125
bazaar-200-10.txt,EDA,200,200,200,616229,91,136.37651000003098,45.51953125
bazaar-200-11.txt,GRASP,200,200,200,264530,135,344.5445189999882,44.4453125
bazaar-200-11.txt,EDA,200,200,200,536631,110,175.1376667000004,45.46484375
bazaar-200-12.txt,GRASP,200,200,200,258457,124,321.4055027999566,44.25
bazaar-200-12.txt,EDA,200,200,200,499808,102,192.40983610000694,45.3125
bazaar-200-13.txt,GRASP,200,200,200,245402,128,327.87737030000426,44.2734375
bazaar-200-13.txt,EDA,200,200,200,536838,114,220.5592380000162,45.328125
bazaar-200-14.txt,GRASP,200,200,200,233342,151,387.38727879995713,44.38671875
bazaar-200-14.txt,EDA,200,200,200,532004,133,216.43021940003382,45.33984375
bazaar-200-15.txt,GRASP,200,200,200,232360,132,341.08852069999557,44.3046875
bazaar-200-15.txt,EDA,200,200,200,557293,113,231.4978958000429,45.37109375
bazaar-200-16.txt,GRASP,200,200,200,250053,138,327.4783237000229,44.31640625
bazaar-200-16.txt,EDA,200,200,200,534880,107,234.77597180003067,45.26953125
bazaar-200-17.txt,GRASP,200,200,200,261889,130,317.77466399996774,44.25390625
bazaar-200-17.txt,EDA,200,200,200,512425,92,108.77632500004256,45.31640625
bazaar-200-18.txt,GRASP,200,200,200,235661,126,322.21737369999755,44.08984375
bazaar-200-18.txt,EDA,200,200,200,508884,113,221.27288940001745,45.14453125
bazaar-200-19.txt,GRASP,200,200,200,225131,125,315.883102199994,44.08984375
bazaar-200-19.txt,EDA,200,200,200,525149,111,187.44629569997778,45.14453125
bazaar-200-2.txt,GRASP,200,200,200,266097,135,337.82028730004095,44.09375
bazaar-200-2.txt,EDA,200,200,200,472205,107,230.42711449996568,45.1484375
bazaar-200-20.txt,GRASP,200,200,200,245124,124,330.7884648999898,44.09375
bazaar-200-20.txt,EDA,200,200,200,499071,123,135.71963529998902,45.109375
bazaar-200-21.txt,GRASP,200,200,200,233642,125,322.31373090000125,44.09375
bazaar-200-21.txt,EDA,200,200,200,574888,128,210.3906192999566,45.1484375
bazaar-200-22.txt,GRASP,200,200,200,265424,130,319.7382441999507,44.09375
bazaar-200-22.txt,EDA,200,200,200,507151,99,180.37996789999306,45.10546875
bazaar-200-23.txt,GRASP,200,200,200,243026,132,336.43586319999304,44.09375
bazaar-200-23.txt,EDA,200,200,200,550928,121,185.860368499998,45.1484375
bazaar-200-24.txt,GRASP,200,200,200,262648,140,353.21997909998754,44.09375
bazaar-200-24.txt,EDA,200,200,200,513003,105,176.37728779995814,45.1484375
bazaar-200-25.txt,GRASP,200,200,200,277468,131,340.77732450002804,44.09375
bazaar-200-25.txt,EDA,200,200,200,506858,122,160.18107849999797,45.1484375
bazaar-200-3.txt,GRASP,200,200,200,237772,141,343.72606379998615,44.0625
bazaar-200-3.txt,EDA,200,200,200,504639,110,257.12806399998954,45.0078125
bazaar-200-4.txt,GRASP,200,200,200,255791,125,344.31278939999174,43.99609375
bazaar-200-4.txt,EDA,200,200,200,567035,129,220.79510049999226,45.0546875
bazaar-200-5.txt,GRASP,200,200,200,239457,121,331.83106270001736,44.0078125
bazaar-200-5.txt,EDA,200,200,200,533718,116,158.9380695000291,45.06640625
bazaar-200-6.txt,GRASP,200,200,200,270745,133,343.1356642000028,44.015625
bazaar-200-6.txt,EDA,200,200,200,485115,106,196.7988759999862,45.0703125
bazaar-200-7.txt,GRASP,200,200,200,237338,145,323.9835215000203,44.01171875
bazaar-200-7.txt,EDA,200,200,200,531375,105,171.32046449999325,45.06640625
bazaar-200-8.txt,GRASP,200,200,200,254196,135,308.4742180999601,44.01953125
bazaar-200-8.txt,EDA,200,200,200,483848,101,171.2771726999781,45.03125
bazaar-200-9.txt,GRASP,200,200,200,242388,125,300.9213187000132,44.015625
bazaar-200-9.txt,EDA,200,200,200,511848,132,183.14618159999372,45.0703125
bazaar-30-1.txt,GRASP,30,30,30,8778,23,2.155276999983471,44.015625
bazaar-30-1.txt,EDA,30,30,30,9904,21,2.820906799985096,44.015625
bazaar-30-10.txt,GRASP,30,30,30,7833,17,1.8273520999937318,44.0234375
bazaar-30-10.txt,EDA,30,30,30,11204,16,2.9933259000536054,44.0234375
bazaar-30-11.txt,GRASP,30,30,30,8038,16,1.997862299962435,44.02734375
bazaar-30-11.txt,EDA,30,30,30,10452,14,2.4015611999784596,44.02734375
bazaar-30-12.txt,GRASP,30,30,30,9283,25,2.457027900032699,44.02734375
bazaar-30-12.txt,EDA,30,30,30,10306,17,2.9202018000069074,44.02734375
bazaar-30-13.txt,GRASP,30,30,30,8826,20,1.932241200003773,44.03515625
bazaar-30-13.txt,EDA,30,30,30,10013,14,2.0657980000250973,44.03515625
bazaar-30-14.txt,GRASP,30,30,30,8304,19,2.0476690999930725,44.0390625
bazaar-30-14.txt,EDA,30,30,30,10590,15,2.5631665000109933,44.0390625
bazaar-30-15.txt,GRASP,30,30,30,7990,27,2.991366400034167,44.04296875
bazaar-30-15.txt,EDA,30,30,30,9922,20,2.7808949999744073,44.04296875
bazaar-30-16.txt,GRASP,30,30,30,8105,21,2.169588799995836,44.04296875
bazaar-30-16.txt,EDA,30,30,30,10031,23,2.5242208000272512,44.04296875
bazaar-30-17.txt,GRASP,30,30,30,8819,22,2.0473627999890596,44.04296875
bazaar-30-17.txt,EDA,30,30,30,10806,13,2.555863500048872,44.04296875
bazaar-30-18.txt,GRASP,30,30,30,8491,22,2.151223100023344,44.04296875
bazaar-30-18.txt,EDA,30,30,30,10973,16,2.691806299961172,44.04296875
bazaar-30-19.txt,GRASP,30,30,30,8185,22,2.2749865000369027,44.04296875
bazaar-30-19.txt,EDA,30,30,30,9853,20,2.673761399986688,44.04296875
bazaar-30-2.txt,GRASP,30,30,30,8200,19,2.1542220000410452,44.046875
